,Unnamed: 0,level_0,level_1,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,roce_rank,ticker_x,coef_x,r_squared_x,std_x,coef_rank_x,std_rank_x,average_score,ticker_y,coef_y,r_squared_y,std_y,coef_rank_y,std_rank_y,coef_w
1433,22937,RMAX,Return on Capital Employed,0.1035,0.1192,0.1193,0.2159,0.1445,0.1608,0.0871,-0.0172,0.068,0.0553,,743.0,RMAX,-0.011180606061134317,0.28278536312609026,0.060389836893305154,1060.0,725.0,304.8833333333333,RMAX,-0.011180606061134317,0.28278536312609026,0.060389836893305154,1040.0,725.0,-0.003161711744967634
1434,22953,RMBL,Return on Capital Employed,9.4438,0.3869,-0.181,-0.503,-0.57,-0.957,-0.4421,-0.0185,-0.3917,-0.1354,,1423.0,RMBL,-0.5518472727533076,0.2893463648738368,2.946706353880549,1229.0,1751.0,455.1666666666667,RMBL,-0.5518472727533076,0.2893463648738368,2.946706353880549,1232.0,1751.0,-0.15967500233671028
1435,22969,RMBS,Return on Capital Employed,0.1356,0.1051,0.0483,0.0728,-0.0421,-0.0616,-0.0253,0.0352,-0.0067,0.1617,,232.0,RMBS,0.0,0.04930835106434617,0.07267123227247492,662.5,847.0,187.00833333333333,RMBS,0.0,0.04930835106434617,0.07267123227247492,662.5,847.0,0.0
1436,22985,RMNI,Return on Capital Employed,,-0.2432,-0.0166,0.0809,0.2796,-0.3552,-1.0545,0.3398,0.2124,0.6646,,14.0,RMNI,,,0.4694685508603463,,1568.0,,RMNI,,,0.4694685508603463,,1568.0,
1437,23001,RMR,Return on Capital Employed,0.0445,0.0426,0.195,0.1974,0.3253,0.3446,0.128,0.2259,0.2124,0.1655,,225.0,RMR,0.013595151515795226,0.166860785665214,0.09559471533510627,191.0,1006.0,107.81666666666668,RMR,0.013595151515795226,0.166860785665214,0.09559471533510627,263.0,1006.0,0.0022684976631632166
1438,23017,RNAC,Return on Capital Employed,,-0.6818,-0.4624,-0.7114,-6.8368,-0.8043,-0.7829,-0.0785,0.2685,-0.9959,,1803.0,RNAC,,,2.0166593585420074,,1739.0,,RNAC,,,2.0166593585420074,,1739.0,
1439,23033,RNGR,Return on Capital Employed,,-0.2668,-0.0363,-0.0034,-0.0086,0.052,-0.0727,-0.0121,0.0759,0.1054,,418.0,RNGR,,,0.10247339431876878,,1044.0,,RNGR,,,0.10247339431876878,,1044.0,
1440,23049,RNST,Return on Capital Employed,0.019,0.0161,0.0191,0.0203,0.0202,0.0243,0.0117,0.0159,0.0167,0.0267,,1022.0,RNST,0.0,0.023239334464801198,0.004088031311034689,662.5,36.0,225.45833333333334,RNST,0.0,0.023239334464801198,0.004088031311034689,662.5,36.0,0.0
1441,23065,ROAD,Return on Capital Employed,,,0.1706,0.2091,0.173,0.1459,0.1141,0.0477,0.0414,0.088,,512.0,ROAD,,,0.057371633888185544,,699.0,,ROAD,,,0.057371633888185544,,699.0,
1442,23081,ROCK,Return on Capital Employed,-0.1035,0.0739,0.0842,0.1116,0.1376,0.1152,0.0986,0.1103,0.1161,0.1474,,274.0,ROCK,0.015894545455297157,0.4575033260369661,0.06749598802891917,170.0,798.0,98.46666666666665,ROCK,0.015894545455297157,0.4575033260369661,0.06749598802891917,156.0,798.0,0.007271807411644193
1443,23097,ROG,Return on Capital Employed,0.1084,0.0723,0.082,0.1254,0.0887,0.0538,0.0657,0.0898,0.0997,0.0625,,679.0,ROG,0.0,0.10683503472546796,0.021106209986636638,662.5,283.0,203.50833333333335,ROG,0.0,0.10683503472546796,0.021106209986636638,662.5,283.0,0.0
1444,23113,ROIC,Return on Capital Employed,0.0453,0.0433,0.0463,0.0502,0.0605,0.041,0.0337,0.0399,0.0396,0.039,,899.5,ROIC,-0.0011127272727795027,0.20666260072583675,0.0070304765130110485,938.0,90.0,266.4166666666667,ROIC,-0.0011127272727795027,0.20666260072583675,0.0070304765130110485,936.0,90.0,-0.0002299591120911796
1445,23129,ROOT,Return on Capital Employed,,,,,-0.3852,-0.806,-0.4022,-0.4078,-0.2066,-0.27,,1545.0,ROOT,,,0.1907945986889799,,1335.0,,ROOT,,,0.1907945986889799,,1335.0,
1446,23145,RPAY,Return on Capital Employed,,,-0.0033,661.6562,-0.0145,-0.0007,-0.0426,-0.0521,0.0125,-0.0756,,1360.0,RPAY,,,218.8305509857595,,1832.0,,RPAY,,,218.8305509857595,,1832.0,
1447,23161,RPD,Return on Capital Employed,-2.5358,-0.452,-0.5005,-0.4958,-0.1546,-0.1068,-0.13,-0.147,-0.1345,-0.2293,,1515.0,RPD,0.1569315151589508,0.4156820022954951,0.6991277351814902,19.0,1632.0,236.58333333333334,RPD,0.1569315151589508,0.4156820022954951,0.6991277351814902,23.0,1632.0,0.06523360644453852
1448,23177,RRBI,Return on Capital Employed,,,0.0337,0.0169,0.0194,0.0204,0.0162,0.0142,0.0171,0.0601,,698.5,RRBI,,,0.014499224117172615,,200.0,,RRBI,,,0.014499224117172615,,200.0,
1449,23193,RRR,Return on Capital Employed,0.1414,0.1615,0.0733,0.0891,0.0883,0.0386,0.0192,0.1324,0.185,0.111,,393.0,RRR,0.0,0.0006459198613227857,0.050000755994284725,662.5,634.0,192.45833333333334,RRR,0.0,0.0006459198613227857,0.050000755994284725,662.5,634.0,0.0
1450,23209,RSI,Return on Capital Employed,,,,,6.4243,37.9066,1.4688,-0.2039,-0.6046,-0.0239,,1268.5,RSI,,,13.806624840120532,,1807.0,,RSI,,,13.806624840120532,,1807.0,
1451,23225,RSVR,Return on Capital Employed,,,,,0.0233,455.1496,0.0467,0.0438,0.0328,0.0301,,993.0,RSVR,,,169.61107066803763,,1829.0,,RSVR,,,169.61107066803763,,1829.0,
1452,23241,RUN,Return on Capital Employed,-0.0299,-0.0001,0.0544,0.0632,0.0383,-0.0426,-0.0339,-0.0416,-0.0222,-0.0508,,1314.0,RUN,-0.007242424242766457,0.25978510021293133,0.040813497767282825,1009.0,536.0,343.1833333333334,RUN,-0.007242424242766457,0.25978510021293133,0.040813497767282825,993.0,536.0,-0.0018814739076916474
1453,23257,RUSHA,Return on Capital Employed,0.0998,0.0756,0.0501,0.0866,0.1188,0.1149,0.0821,0.149,0.2206,0.1916,,172.5,RUSHA,0.014050303030959485,0.6283126062469494,0.05091254167687958,185.0,646.0,83.46666666666665,RUSHA,0.014050303030959485,0.6283126062469494,0.05091254167687958,142.0,646.0,0.008827982515941567
1454,23273,RVLV,Return on Capital Employed,,,0.1153,0.4051,0.5163,0.3607,0.3003,0.3271,0.1837,0.0863,,519.0,RVLV,,,0.13882307985345954,,1206.0,,RVLV,,,0.13882307985345954,,1206.0,
1455,23289,RVMD,Return on Capital Employed,,,,-4.1341,-0.3072,-0.2926,-0.2085,-0.2602,-0.3451,-0.226,,1512.0,RVMD,,,1.3517124307744617,,1703.0,,RVMD,,,1.3517124307744617,,1703.0,
1456,23305,RVNC,Return on Capital Employed,-0.2407,-0.2783,-0.4823,-0.4427,-0.7178,-0.5327,-0.4089,-0.5929,-0.6702,-0.7819,,1788.0,RVNC,-0.047761212123459365,0.6452648764582054,0.17077854197761497,1197.0,1295.0,463.0,RVNC,-0.047761212123459365,0.6452648764582054,0.17077854197761497,1197.0,1295.0,-0.03081863264033815
1457,23321,RWT,Return on Capital Employed,0.0473,0.0443,0.0493,0.0527,0.0397,0.042,-0.0142,0.0612,0.0335,0.0484,,811.5,RWT,0.0,0.033191898216954785,0.01954936316098302,662.5,256.0,215.40833333333333,RWT,0.0,0.033191898216954785,0.01954936316098302,662.5,256.0,0.0
1458,23337,RXRX,Return on Capital Employed,,,,,,-0.6464,-0.3109,-0.3256,-0.3984,-0.5924,,1731.0,RXRX,,,0.13872643007012037,,1204.0,,RXRX,,,0.13872643007012037,,1204.0,
1459,23353,RXST,Return on Capital Employed,,,,,,1.2382,0.3159,-0.2477,-0.4649,-0.2801,,1555.0,RXST,,,0.6206192662172195,,1612.0,,RXST,,,0.6206192662172195,,1612.0,
1460,23369,RXT,Return on Capital Employed,,,,,-0.0396,0.0371,-0.0077,-0.008,-0.1498,-0.1796,,1472.0,RXT,,,0.07919010179449337,,900.0,,RXT,,,0.07919010179449337,,900.0,
1461,23385,RYAM,Return on Capital Employed,0.0537,0.1038,0.1134,0.1635,0.1005,-0.0378,0.0121,-0.0048,0.0211,-0.0336,,1287.0,RYAM,-0.01544303030376224,0.4648478804071824,0.06505850367169537,1105.0,775.0,370.0333333333333,RYAM,-0.01544303030376224,0.4648478804071824,0.06505850367169537,1108.0,775.0,-0.007178659903767763
1462,23401,RYI,Return on Capital Employed,0.0549,0.0802,0.0944,0.0816,0.142,0.136,-0.0107,0.2719,0.3239,0.1176,,370.0,RYI,0.01742303030385559,0.2795501017987587,0.09465004807183142,160.0,1001.0,116.38333333333333,RYI,0.01742303030385559,0.2795501017987587,0.09465004807183142,202.0,1001.0,0.004870609895085688
1463,23417,RYTM,Return on Capital Employed,18.1369,-0.346,-3.4006,-0.225,-0.2827,-0.4953,-0.7925,-0.2433,-0.5134,-0.6133,,1740.0,RYTM,-0.9457709091355767,0.22380094279538065,5.742248326535521,1234.0,1781.0,489.2833333333333,RYTM,-0.9457709091355767,0.22380094279538065,5.742248326535521,1233.0,1781.0,-0.21166442113298636
1464,23433,SABR,Return on Capital Employed,0.077,0.1908,0.1069,0.1121,0.1153,0.0751,-0.1978,-0.1488,-0.0309,-0.0158,,1249.0,SABR,-0.028093939395269267,0.4661955350037489,0.11818314981417613,1163.0,1139.0,395.06666666666666,SABR,-0.028093939395269267,0.4661955350037489,0.11818314981417613,1150.0,1139.0,-0.013097269106740453
1465,23449,SAFE,Return on Capital Employed,0.0435,0.1404,0.0304,0.5113,0.0288,0.0228,0.039,0.0342,-0.0356,0.0198,,1077.0,SAFE,0.0,0.11181743331083227,0.14832392389631552,662.5,1236.0,290.9583333333333,SAFE,0.0,0.11181743331083227,0.14832392389631552,662.5,1236.0,0.0
1466,23465,SAFT,Return on Capital Employed,0.0519,-0.0174,0.0553,0.0498,0.0588,0.064,0.0905,0.0823,0.0309,0.0172,,1111.0,SAFT,0.0,0.028120891454404107,0.0299069239474741,662.5,394.0,252.25833333333335,SAFT,0.0,0.028120891454404107,0.0299069239474741,662.5,394.0,0.0
1467,23481,SAGE,Return on Capital Employed,-0.2778,-0.5457,-0.4345,-0.5727,-0.4068,-0.6998,0.2971,-0.2631,-0.4125,-0.684,,1768.0,SAGE,0.0,0.000826328963423828,0.27250787438164054,662.5,1439.0,370.2083333333333,SAGE,0.0,0.000826328963423828,0.27250787438164054,662.5,1439.0,0.0
1468,23497,SAH,Return on Capital Employed,0.1513,0.125,0.1361,0.1024,0.0956,0.15,0.0178,0.1696,0.1003,0.1383,,307.5,SAH,0.0,0.01881486238668395,0.04083932418637703,662.5,537.0,179.05833333333337,SAH,0.0,0.01881486238668395,0.04083932418637703,662.5,537.0,0.0
1469,23513,SAMG,Return on Capital Employed,0.1198,0.1205,0.0921,0.1685,0.1162,0.1174,0.1279,0.1609,0.1897,0.0709,,623.0,SAMG,0.0,0.018962178400997343,0.03384131941872243,662.5,447.0,206.10833333333335,SAMG,0.0,0.018962178400997343,0.03384131941872243,662.5,447.0,0.0
1470,23529,SANA,Return on Capital Employed,,,,,-0.407,-0.3494,-0.4083,-0.3455,-0.4009,-0.5656,,1720.0,SANA,,,0.07313479374111584,,852.0,,SANA,,,0.07313479374111584,,852.0,
1471,23545,SANM,Return on Capital Employed,0.1082,0.0952,0.1032,0.1055,0.0744,0.1244,0.0992,0.1257,0.1361,0.1519,,258.0,SANM,0.004989090909324353,0.45564738634316204,0.021229215717967542,285.0,285.0,92.3,SANM,0.004989090909324353,0.45564738634316204,0.021229215717967542,262.0,285.0,0.002273266233062071
1472,23561,SASR,Return on Capital Employed,0.0171,0.0189,0.0184,0.0211,0.024,0.0277,0.0146,0.0271,0.0213,0.0188,,1085.5,SASR,0.0,0.06636749662227359,0.004040792001575928,662.5,34.0,231.70833333333337,SASR,0.0,0.06636749662227359,0.004040792001575928,662.5,34.0,0.0
1473,23577,SATS,Return on Capital Employed,0.0527,0.0518,0.0483,0.039,0.0326,0.0237,0.0213,0.0419,0.0521,-0.0389,,1298.0,SATS,-0.005553333333595699,0.37165454359982664,0.026164412854103952,985.0,334.0,327.0833333333333,SATS,-0.005553333333595699,0.37165454359982664,0.026164412854103952,1005.0,334.0,-0.0020639215655552136
1474,23593,SAVA,Return on Capital Employed,-0.3104,-0.4836,-0.8025,-1.232,-0.3394,-0.2096,-0.0685,-0.1274,-0.3513,-0.7072,,1772.0,SAVA,0.0,0.04986952720642035,0.33914431574183873,662.5,1490.0,373.15833333333336,SAVA,0.0,0.04986952720642035,0.33914431574183873,662.5,1490.0,0.0
1475,23609,SAVE,Return on Capital Employed,0.2875,0.2477,0.1706,0.1121,0.0644,0.0886,-0.0711,-0.055,-0.0791,-0.0563,,1326.0,SAVE,-0.04263757575958917,0.9097450456648053,0.1283984049745167,1188.0,1171.0,408.95000000000005,SAVE,-0.04263757575958917,0.9097450456648053,0.1283984049745167,1206.0,1171.0,-0.03878932330644405
1476,23625,SB,Return on Capital Employed,0.0304,-0.0169,-0.0103,-0.0462,0.0799,0.0417,0.0083,0.1506,0.1214,0.084,,532.0,SB,0.014426060606741354,0.47038362900668296,0.06041553525377393,178.0,726.0,122.13333333333333,SB,0.014426060606741354,0.47038362900668296,0.06041553525377393,160.0,726.0,0.006785782740469349
1477,23641,SBCF,Return on Capital Employed,0.005,0.0121,0.0425,0.0472,0.049,0.1465,0.0445,0.0569,0.0436,0.0325,,964.0,SBCF,0.0,0.09078393723076927,0.03636346518141526,662.5,475.0,241.60833333333335,SBCF,0.0,0.09078393723076927,0.03636346518141526,662.5,475.0,0.0
1478,23657,SBH,Return on Capital Employed,0.3237,0.3091,0.3032,0.3091,0.2656,0.2792,0.111,0.1917,0.1769,0.1515,,260.0,SBH,-0.021899393940454655,0.739749220911636,0.07313357642013688,1142.0,851.0,277.9166666666667,SBH,-0.021899393940454655,0.739749220911636,0.07313357642013688,1164.0,851.0,-0.016200059605888332
1479,23673,SBRA,Return on Capital Employed,0.07,0.0816,0.0946,0.0357,0.0653,0.0334,0.041,-0.0022,0.0052,0.0291,,1003.5,SBRA,-0.008502424242826765,0.6527205146585675,0.030227770344502754,1029.0,398.0,308.90000000000003,SBRA,-0.008502424242826765,0.6527205146585675,0.030227770344502754,1084.0,398.0,-0.0055497067276233675
1480,23689,SBSI,Return on Capital Employed,0.0079,0.0157,0.019,0.0248,0.0297,0.0336,0.0288,0.03,0.0294,0.0358,,930.0,SBSI,0.002532727272844611,0.7734538455212039,0.008271765228776744,329.0,103.0,158.46666666666667,SBSI,0.002532727272844611,0.7734538455212039,0.008271765228776744,274.0,103.0,0.0019589476488380956
1481,23705,SBT,Return on Capital Employed,,0.0271,0.0458,0.0414,0.0536,0.0576,0.0104,0.0265,0.0056,0.0094,,1164.5,SBT,,,0.01860936310199058,,243.0,,SBT,,,0.01860936310199058,,243.0,
1482,23721,SCHL,Return on Capital Employed,0.0522,0.2452,0.0497,0.0646,0.0004,0.022,-0.0566,-0.0091,0.0701,0.0696,0.0148,633.5,SCHL,-0.010333939394427892,0.154015674004628,0.07563284273382827,1052.0,873.0,299.8666666666666,SCHL,-0.010333939394427892,0.154015674004628,0.07563284273382827,979.0,873.0,-0.0015915886409557892
1483,23737,SCL,Return on Capital Employed,0.0956,0.118,0.1214,0.1328,0.1331,0.1109,0.1331,0.1147,0.1126,0.0443,,854.0,SCL,0.0,0.14761550778074473,0.02511434848846372,662.5,325.0,223.10833333333335,SCL,0.0,0.14761550778074473,0.02511434848846372,662.5,325.0,0.0
1484,23753,SCPH,Return on Capital Employed,,70.2516,-0.3163,-0.1938,-0.3242,-0.4335,-0.297,-0.3966,-0.2872,-0.5683,,1721.0,SCPH,,,22.188830799106064,,1813.0,,SCPH,,,22.188830799106064,,1813.0,
1485,23769,SCS,Return on Capital Employed,0.1388,0.1315,0.1542,0.1683,0.1372,0.1304,0.1454,0.0288,0.0161,0.05,0.0816,796.5,SCS,-0.013996969697630224,0.5759339973033676,0.052975448086826034,1096.0,659.0,313.53333333333336,SCS,-0.013996969697630224,0.5759339973033676,0.052975448086826034,1120.0,659.0,-0.008061330708090283
1486,23785,SCSC,Return on Capital Employed,0.1483,0.1158,0.1083,0.0986,0.0567,0.0668,-0.0612,0.0687,0.1115,0.1119,0.1,386.0,SCSC,0.0,0.10676080042201563,0.05460859273044857,662.5,677.0,193.90833333333333,SCSC,0.0,0.10676080042201563,0.05460859273044857,662.5,677.0,0.0
1487,23801,SCVL,Return on Capital Employed,0.1096,0.1187,0.1019,0.1051,0.1455,0.1086,0.0429,0.3154,0.1771,0.0958,,472.0,SCVL,0.0,0.08048507925789317,0.06925089457905942,662.5,818.0,209.5583333333333,SCVL,0.0,0.08048507925789317,0.06925089457905942,662.5,818.0,0.0
1488,23817,SCWO,Return on Capital Employed,-1.6577,1.3919,-0.0055,1.7427,-10.4469,7.5679,1.6767,-0.2567,-0.5762,-0.5495,,1717.0,SCWO,0.0,0.0027784082461432824,4.213317567440176,662.5,1770.0,381.65833333333336,SCWO,0.0,0.0027784082461432824,4.213317567440176,662.5,1770.0,0.0
1489,23833,SD,Return on Capital Employed,0.0765,-1.322,-3.927,0.0458,-0.0072,-0.8595,-1.4378,0.4159,0.3311,0.1427,,293.0,SD,0.17320545455368083,0.15462182614419617,1.2651823941629918,17.0,1697.0,117.26666666666665,SD,0.17320545455368083,0.15462182614419617,1.2651823941629918,62.0,1697.0,0.02678134368122571
1490,23849,SDGR,Return on Capital Employed,,,,-0.4243,-0.3025,-0.2356,-0.0391,-0.1515,-0.2572,0.0641,,673.0,SDGR,,,0.1525641691691916,,1249.0,,SDGR,,,0.1525641691691916,,1249.0,
1491,23865,SDRL,Return on Capital Employed,0.2185,0.0016,0.0255,-0.1575,-0.4512,-0.121,1.8634,-0.259,1.4965,0.0987,,455.0,SDRL,0.0,0.11690378744879482,0.7309325704194608,662.5,1639.0,248.90833333333333,SDRL,0.0,0.11690378744879482,0.7309325704194608,662.5,1639.0,0.0
1492,23881,SEAT,Return on Capital Employed,,,,,,-0.0093,-0.8657,0.0432,0.1061,0.0489,,806.0,SEAT,,,0.3669948206718999,,1512.0,,SEAT,,,0.3669948206718999,,1512.0,
1493,23897,SEM,Return on Capital Employed,0.1113,0.0857,0.078,0.0694,0.0751,0.0724,0.0843,0.1097,0.06,0.0815,,549.0,SEM,0.0,0.07619776605660478,0.015614301137098644,662.5,213.0,187.00833333333335,SEM,0.0,0.07619776605660478,0.015614301137098644,662.5,213.0,0.0
1494,23913,SEMR,Return on Capital Employed,,,,,,-0.5535,-0.5341,-0.0109,-0.0659,0.0189,,1084.0,SEMR,,,0.2584607668486651,,1423.0,,SEMR,,,0.2584607668486651,,1423.0,
1495,23929,SENEA,Return on Capital Employed,0.037,0.029,0.1785,0.0365,-0.006,0.0115,0.1035,0.2212,0.0867,0.0553,0.0932,743.0,SENEA,0.0,0.0618434505043437,0.07004169900851921,662.5,827.0,237.10833333333335,SENEA,0.0,0.0618434505043437,0.07004169900851921,662.5,827.0,0.0
1496,23945,SERA,Return on Capital Employed,,,,,,-0.8383,-5.0672,-0.2472,-0.4378,-0.4994,,1702.0,SERA,,,1.8345628017595907,,1733.0,,SERA,,,1.8345628017595907,,1733.0,
1497,23961,SEVN,Return on Capital Employed,0.1946,-0.0057,0.1969,0.0562,-0.0725,0.2008,-0.2823,0.1057,0.0607,0.1076,,408.0,SEVN,0.0,0.034849112732037835,0.14140375525423643,662.5,1213.0,222.90833333333333,SEVN,0.0,0.034849112732037835,0.14140375525423643,662.5,1213.0,0.0
1498,23977,SEZL,Return on Capital Employed,,,,-1.7356,-0.4335,-0.2304,-0.2654,-0.8318,-0.401,0.9331,,11.0,SEZL,,,0.735970528192092,,1641.0,,SEZL,,,0.735970528192092,,1641.0,
1499,23993,SFBS,Return on Capital Employed,0.0215,0.021,0.0215,0.0244,0.0291,0.0325,0.0222,0.0185,0.0273,0.3328,,56.0,SFBS,0.017136969697780703,0.28217635638783944,0.09266179147847292,164.0,985.0,84.91666666666667,SFBS,0.017136969697780703,0.28217635638783944,0.09266179147847292,205.0,985.0,0.004835647668848573
1500,24009,SFIX,Return on Capital Employed,,,0.6313,0.4098,0.0953,0.0711,-0.0856,-0.1079,-0.4447,-0.453,-0.4606,1679.0,SFIX,,,0.3537052407637608,,1498.0,,SFIX,,,0.3537052407637608,,1498.0,
1501,24025,SFL,Return on Capital Employed,0.0952,0.1131,0.0849,0.0885,0.0894,0.0643,-0.0389,0.0833,0.1116,0.0921,,492.0,SFL,0.0,0.03664140219276424,0.04125967159345793,662.5,542.0,197.75833333333333,SFL,0.0,0.03664140219276424,0.04125967159345793,662.5,542.0,0.0
1502,24041,SFM,Return on Capital Employed,0.1735,0.1871,0.1807,0.1768,0.1635,0.0943,0.1695,0.1386,0.1406,0.1282,,334.0,SFM,-0.006271515151825488,0.42310808899883334,0.027693241052646762,993.0,361.0,233.50000000000003,SFM,-0.006271515151825488,0.42310808899883334,0.027693241052646762,1021.0,361.0,-0.0026535287910161103
1503,24057,SFNC,Return on Capital Employed,0.014,0.0173,0.0198,0.0131,0.024,0.0229,0.0199,0.0168,0.0161,0.0282,,1013.5,SFNC,0.0007496969697316077,0.22976555840303248,0.004492315661215271,389.0,42.0,174.76666666666665,SFNC,0.0007496969697316077,0.22976555840303248,0.004492315661215271,388.0,42.0,0.0001722545428834442
1504,24073,SFST,Return on Capital Employed,0.0162,0.0189,0.0639,0.0664,0.0739,0.0589,0.0454,0.1442,0.1247,0.0797,,566.0,SFST,0.009912727273195166,0.5446123141660488,0.03858125969949659,234.0,504.0,124.7,SFST,0.009912727273195166,0.5446123141660488,0.03858125969949659,187.0,504.0,0.005398593339951726
1505,24089,SG,Return on Capital Employed,,,,,0.0202,-0.1919,-0.614,-0.2139,-0.226,-0.1375,,1425.0,SG,,,0.19161224227300533,,1336.0,,SG,,,0.19161224227300533,,1336.0,
1506,24105,SGC,Return on Capital Employed,0.1531,0.1527,0.1248,0.144,0.0852,0.068,0.1849,0.0956,-0.0891,0.0597,,702.0,SGC,-0.015598181818919995,0.3720114366593139,0.07345524419672159,1106.0,856.0,315.7666666666667,SGC,-0.015598181818919995,0.3720114366593139,0.07345524419672159,1086.0,856.0,-0.005802702027729618
1507,24121,SGH,Return on Capital Employed,-0.0269,-0.0486,0.0351,0.1304,0.4163,0.187,0.0483,0.0715,0.1019,-0.1855,,1482.0,SGH,0.0,0.005905781971252133,0.15120132439896153,662.5,1244.0,331.85833333333335,SGH,0.0,0.005905781971252133,0.15120132439896153,662.5,1244.0,0.0
1508,24137,SGHC,Return on Capital Employed,,,,,,0.1839,1.4111,0.4342,0.3816,0.0308,,982.5,SGHC,,,0.4832881434506747,,1571.0,,SGHC,,,0.4832881434506747,,1571.0,
1509,24153,SGHT,Return on Capital Employed,,,,,-2.7503,-1.0211,-0.5076,-0.219,-0.4186,-0.324,,1595.0,SGHT,,,0.8770501024583615,,1665.0,,SGHT,,,0.8770501024583615,,1665.0,
1510,24169,SGRY,Return on Capital Employed,0.007,-0.0242,0.0553,0.0274,-0.0075,0.0505,0.0377,0.0541,0.0558,0.0332,,950.0,SGRY,0.005325454545705204,0.32296661912436364,0.026915647865136,280.0,349.0,163.78333333333333,SGRY,0.005325454545705204,0.32296661912436364,0.026915647865136,282.0,349.0,0.0017199440499268838
1511,24185,SHAK,Return on Capital Employed,0.0904,-0.0145,0.0378,0.3498,0.0481,0.0272,-0.0431,-0.0118,-0.0169,0.0128,,1147.0,SHAK,0.0,0.123635682016495,0.1070748504551839,662.5,1071.0,289.7083333333333,SHAK,0.0,0.123635682016495,0.1070748504551839,662.5,1071.0,0.0
1512,24201,SHBI,Return on Capital Employed,0.0113,0.0132,0.0158,0.0161,0.0285,0.0202,0.0146,0.0079,0.0158,0.0217,,1059.0,SHBI,0.0,0.03559765703516371,0.005489708553284046,662.5,64.0,230.55833333333337,SHBI,0.0,0.03559765703516371,0.005489708553284046,662.5,64.0,0.0
1513,24217,SHEN,Return on Capital Employed,0.1146,0.1338,0.0205,0.0404,0.0694,0.0587,0.0016,0.0076,-0.0001,0.0099,,1162.0,SHEN,-0.012552727273320506,0.6286591184478361,0.045473403215506095,1083.0,590.0,344.25,SHEN,-0.012552727273320506,0.6286591184478361,0.045473403215506095,1116.0,590.0,-0.007891386461761778
1514,24233,SHLS,Return on Capital Employed,,,,,0.1143,0.1761,0.2382,0.0471,0.2861,0.1001,,449.0,SHLS,,,0.0823589383262207,,918.0,,SHLS,,,0.0823589383262207,,918.0,
1515,24249,SHO,Return on Capital Employed,0.0424,0.1217,0.0552,0.0524,0.0802,0.0528,-0.1211,0.0229,0.0443,0.0879,,513.5,SHO,0.0,0.05762711261652431,0.06103612127257105,662.5,736.0,209.60833333333335,SHO,0.0,0.05762711261652431,0.06103612127257105,662.5,736.0,0.0
1516,24265,SHOO,Return on Capital Employed,0.2329,0.2329,0.2142,0.2003,0.2045,0.1813,-0.0332,0.2627,0.3008,0.2325,,120.0,SHOO,0.0,3.788750462696555e-06,0.08496080802346456,662.5,939.0,180.40833333333333,SHOO,0.0,3.788750462696555e-06,0.08496080802346456,662.5,939.0,0.0
1517,24281,SIBN,Return on Capital Employed,-1.2614,-0.9627,-0.5473,-0.3939,-0.05,-0.3406,-0.1793,-0.2949,-0.4285,-0.1672,,1460.0,SIBN,0.0921357575800998,0.5462870990962609,0.3580508533714171,42.0,1502.0,228.79999999999998,SIBN,0.0921357575800998,0.5462870990962609,0.3580508533714171,31.0,1502.0,0.050332575731469056
1518,24297,SIG,Return on Capital Employed,0.1824,0.1156,0.1322,0.1415,0.1208,-0.2252,0.0356,-0.0138,0.2001,0.1063,0.1323,414.0,SIG,0.0,0.04822709338093101,0.11787933024920019,662.5,1137.0,219.70833333333334,SIG,0.0,0.04822709338093101,0.11787933024920019,662.5,1137.0,0.0
1519,24313,SIGA,Return on Capital Employed,-1.3307,-0.2171,-0.1741,-0.171,2.2233,0.0523,0.5492,0.4848,0.249,0.4373,,24.0,SIGA,0.1361139394003745,0.2131510271220085,0.8468097755694605,24.0,1659.0,89.75,SIGA,0.1361139394003745,0.2131510271220085,0.8468097755694605,55.0,1659.0,0.02901282598881265
1520,24329,SIGI,Return on Capital Employed,0.0342,0.0379,0.0336,0.0379,0.0302,0.0427,0.0349,0.0517,0.0289,0.0417,,875.0,SIGI,0.0,0.07231217783358679,0.006376370440932679,662.5,78.0,212.85833333333335,SIGI,0.0,0.07231217783358679,0.006376370440932679,662.5,78.0,0.0
1521,24345,SITC,Return on Capital Employed,0.0376,0.0195,0.0344,-0.0073,0.0079,0.046,0.028,0.0517,0.0616,,,,SITC,,,0.02051206209424164,,270.0,,SITC,,,0.02051206209424164,,270.0,
1522,24361,SITM,Return on Capital Employed,,,,0.2739,-0.5608,-0.0699,-0.074,0.0505,0.006,-0.0968,,1380.0,SITM,,,0.23303320425577612,,1395.0,,SITM,,,0.23303320425577612,,1395.0,
1523,24377,SJW,Return on Capital Employed,0.0797,0.0661,0.0784,0.0856,0.0408,0.022,0.0418,0.0375,0.0417,0.0392,,897.0,SJW,-0.005393939394193607,0.5473525687440552,0.02094109834750794,983.0,279.0,283.8666666666667,SJW,-0.005393939394193607,0.5473525687440552,0.02094109834750794,1032.0,279.0,-0.002952386583061624
1524,24393,SKIN,Return on Capital Employed,,,,,,0.0751,-0.0897,-0.32,0.0623,-0.1084,,1393.0,SKIN,,,0.1433397725685373,,1224.0,,SKIN,,,0.1433397725685373,,1224.0,
